time,tg,hu,rr,pp
2001-03-10,10.58,80.5,0.0,1011.8
2001-03-11,11.69,75.9,1.3000001,1012.7
2001-03-12,12.61,75.9,0.0,1012.10004
2001-03-13,10.809999,81.8,6.7000003,1005.5
2001-03-14,9.46,64.4,0.0,1006.60004
2001-03-15,9.49,68.700005,1.4,1012.60004
2001-03-16,9.969999,71.5,0.0,1014.4
2001-03-17,12.9,71.5,3.6000001,1005.10004
2001-03-18,12.55,76.5,0.0,1002.5
2001-03-19,10.469999,73.1,1.1,1006.8
2001-03-20,6.45,50.4,2.5,1013.7
2001-03-21,2.1599998,89.700005,3.3,1010.0
2001-03-22,3.1499999,93.0,4.5,1003.9
2001-03-23,9.0199995,82.5,1.8000001,1007.9
2001-03-24,11.559999,88.9,1.5,1007.10004
2001-03-25,12.65,85.6,3.4,996.9
2001-03-26,10.99,72.5,0.0,1000.7
2001-03-27,4.2799997,77.0,0.0,1011.5
2001-03-28,2.71,67.5,0.0,1016.3
2001-03-29,5.23,76.3,0.0,1015.7
2001-03-30,9.309999,68.4,0.0,1013.5
2001-03-31,11.58,65.700005,0.0,1022.0
2001-04-01,11.429999,59.7,0.0,1025.6
2001-04-02,12.9,51.9,0.0,1023.7
2001-04-03,12.67,50.2,0.0,1020.0
2001-04-04,14.099999,42.7,0.0,1016.0
2001-04-05,10.29,63.5,0.0,1010.9
2001-04-06,10.809999,52.3,0.0,1013.2
2001-04-07,13.33,47.5,0.0,1009.4
2001-04-08,12.4,68.5,6.9,1006.0
2001-04-09,7.31,91.0,4.6,1011.2
2001-04-10,8.51,87.6,1.9,1012.5
2001-04-11,11.45,82.700005,0.0,1011.8
2001-04-12,12.2,64.8,0.0,1013.5
2001-04-13,6.1299996,52.7,0.0,1014.8
2001-04-14,4.33,59.600002,0.0,1015.4
2001-04-15,6.0299997,45.0,0.0,1013.60004
2001-04-16,9.5,58.100002,0.0,1010.4
2001-04-17,8.96,83.9,3.3,1011.10004
2001-04-18,9.94,59.0,0.0,1007.8
2001-04-19,11.559999,63.7,0.0,1006.9
2001-04-20,11.8,79.3,7.6,1005.4
2001-04-21,12.09,89.4,0.4,997.4
2001-04-22,9.41,81.200005,0.0,996.0
2001-04-23,9.389999,73.8,0.0,996.5
2001-04-24,12.349999,57.2,0.0,1006.10004
2001-04-25,14.92,51.0,0.0,1013.9
2001-04-26,13.44,68.8,0.0,1016.0
2001-04-27,14.009999,52.9,0.0,1018.5
2001-04-28,15.69,50.5,0.0,1015.0
2001-04-29,17.81,49.3,0.0,1015.2
2001-04-30,19.25,52.3,0.0,1015.7
2001-05-01,19.63,45.0,0.0,1018.9
2001-05-02,20.38,49.9,0.0,1017.60004
2001-05-03,21.64,50.3,0.0,1010.10004
2001-05-04,21.24,54.3,1.6,1004.8
2001-05-05,20.31,65.4,0.0,1004.4
2001-05-06,20.21,63.3,5.8,1004.7
2001-05-07,17.73,73.200005,5.2000003,1009.5
2001-05-08,18.119999,69.1,1.6,1013.8
2001-05-09,18.58,45.7,0.0,1017.8
2001-05-10,17.91,46.100002,0.0,1017.2
2001-05-11,17.14,57.3,0.0,1012.0
2001-05-12,14.889999,48.100002,0.0,1014.10004
2001-05-13,13.83,42.8,0.0,1016.2
2001-05-14,16.119999,41.2,0.0,1015.0
2001-05-15,17.63,49.600002,0.0,1012.10004
2001-05-16,20.07,56.600002,0.0,1013.7
2001-05-17,21.48,55.7,0.0,1014.2
2001-05-18,20.99,58.3,0.0,1010.2
2001-05-19,14.74,63.0,0.0,1018.0
2001-05-20,16.48,52.5,0.0,1022.9
2001-05-21,18.16,53.4,0.0,1019.9
2001-05-22,17.33,58.8,0.0,1015.9
2001-05-23,15.86,39.7,0.0,1023.7
2001-05-24,18.369999,42.8,0.0,1021.10004
2001-05-25,19.91,47.4,0.0,1014.10004
2001-05-26,19.57,44.7,0.0,1017.0
2001-05-27,21.22,39.9,0.0,1019.9
2001-05-28,21.47,65.3,0.0,1017.7
2001-05-29,23.82,56.600002,0.0,1014.2
2001-05-30,20.689999,43.2,0.0,1013.3
2001-05-31,19.699999,53.5,0.1,1011.2
2001-06-01,15.849999,64.6,0.0,1011.2
2001-06-02,16.18,51.8,0.0,1012.9
2001-06-03,14.469999,72.700005,16.4,1008.4
2001-06-04,11.559999,67.4,0.0,1012.10004
2001-06-05,14.16,61.8,0.0,1019.4
2001-06-06,16.88,57.5,0.0,1014.2
2001-06-07,19.42,57.5,0.0,1012.60004
2001-06-08,21.68,51.9,0.0,1012.8
2001-06-09,20.74,61.2,0.0,1011.3
2001-06-10,22.74,61.9,0.0,1009.60004
2001-06-11,16.41,77.700005,0.0,1011.5
2001-06-12,15.839999,56.600002,0.0,1021.3
2001-06-13,18.48,51.4,0.0,1017.4
2001-06-14,17.14,69.700005,11.8,1012.3
2001-06-15,20.189999,52.4,0.0,1013.10004
2001-06-16,21.91,56.100002,0.0,1012.3
2001-06-17,19.029999,80.3,2.8,1009.5
2001-06-18,17.46,81.5,18.9,1008.60004
2001-06-19,15.679999,81.200005,3.7,1011.0
2001-06-20,16.83,80.200005,2.3,1009.7
2001-06-21,18.93,70.0,0.0,1009.4
2001-06-22,18.73,63.600002,3.6000001,1008.0
2001-06-23,17.119999,56.3,0.0,1013.2
2001-06-24,19.34,61.3,0.0,1015.9
2001-06-25,20.66,54.7,0.0,1018.9
2001-06-26,21.13,48.100002,0.0,1018.5
2001-06-27,23.31,48.600002,0.0,1015.0
2001-06-28,23.67,58.2,0.0,1013.60004
2001-06-29,21.57,77.1,0.0,1017.4
2001-06-30,22.439999,65.3,0.0,1018.5
2001-07-01,20.25,71.5,1.9,1016.7
2001-07-02,17.99,74.200005,0.0,1019.5
2001-07-03,16.93,77.6,0.0,1018.60004
2001-07-04,17.74,76.3,6.7000003,1016.3
2001-07-05,19.01,69.700005,0.0,1016.4
2001-07-06,22.34,59.9,0.0,1016.5
2001-07-07,25.05,56.0,0.0,1012.10004
2001-07-08,23.07,54.8,0.0,1009.8
2001-07-09,22.519999,55.5,0.0,1013.0
2001-07-10,23.97,54.9,0.0,1014.4
2001-07-11,25.42,54.7,0.0,1013.0
2001-07-12,21.31,60.5,0.0,1014.8
2001-07-13,23.939999,53.9,0.0,1013.5
2001-07-14,27.13,56.100002,0.0,1012.5
2001-07-15,28.92,54.100002,0.0,1012.5
2001-07-16,28.9,49.0,3.0,1009.10004
2001-07-17,18.47,88.200005,14.3,1005.4
2001-07-18,20.619999,64.4,0.0,1008.2
2001-07-19,24.0,60.100002,0.0,1008.5
2001-07-20,22.789999,65.0,2.9,1004.9
2001-07-21,17.72,86.3,5.5,1012.3
2001-07-22,18.41,90.5,5.3,1012.5
2001-07-23,19.9,86.9,27.7,1010.60004
2001-07-24,20.449999,86.1,0.8,1008.8
2001-07-25,21.41,78.5,0.0,1010.0
2001-07-26,21.41,83.200005,2.2,1011.3
2001-07-27,22.22,72.5,0.0,1013.3
2001-07-28,24.01,59.3,0.0,1016.10004
2001-07-29,24.6,63.2,0.0,1017.8
2001-07-30,24.24,65.5,0.0,1018.9
2001-07-31,25.699999,59.7,0.0,1019.8
2001-08-01,25.63,56.8,0.0,1017.5
2001-08-02,24.609999,56.8,0.0,1018.9
2001-08-03,26.82,54.600002,0.0,1016.5
2001-08-04,28.26,56.7,0.0,1016.3
2001-08-05,23.789999,61.9,0.0,1014.3
2001-08-06,23.14,49.9,0.0,1016.7
2001-08-07,24.189999,48.7,0.0,1014.2
2001-08-08,25.609999,54.4,0.0,1013.10004
2001-08-09,25.859999,60.5,0.0,1015.0
2001-08-10,24.9,64.4,4.2000003,1015.3
2001-08-11,17.51,87.9,5.4,1020.10004
2001-08-12,18.32,62.0,0.0,1019.8
2001-08-13,20.18,55.3,0.0,1017.0
2001-08-14,23.619999,58.100002,0.0,1017.9
2001-08-15,24.019999,62.600002,0.0,1021.9
2001-08-16,24.949999,61.100002,0.0,1019.8
2001-08-17,25.529999,59.100002,0.0,1017.5
2001-08-18,25.97,59.100002,0.0,1014.9
2001-08-19,26.269999,55.8,0.0,1012.2
2001-08-20,25.93,56.7,15.400001,1011.4
2001-08-21,23.14,74.0,0.0,1014.60004
2001-08-22,22.81,77.3,3.1000001,1016.7
2001-08-23,22.49,79.1,4.2000003,1017.60004
2001-08-24,23.34,75.6,0.0,1018.0
2001-08-25,24.3,68.8,0.0,1018.10004
2001-08-26,24.71,64.200005,0.0,1017.7
2001-08-27,25.42,61.0,0.0,1013.60004
2001-08-28,19.76,51.2,0.0,1012.9
2001-08-29,17.35,56.100002,0.0,1012.0
2001-08-30,17.789999,55.8,0.0,1014.60004
2001-08-31,17.09,65.5,1.3000001,1013.10004
2001-09-01,18.41,73.8,0.0,1009.9
2001-09-02,16.41,77.8,0.0,1011.8
2001-09-03,16.73,67.5,0.0,1015.0
2001-09-04,18.72,69.200005,0.0,1011.8
2001-09-05,16.859999,93.0,11.5,1005.5
2001-09-06,16.109999,86.1,0.0,1003.3
2001-09-07,16.07,74.1,0.0,1007.9
2001-09-08,15.559999,83.700005,8.8,1007.8
2001-09-09,12.309999,82.0,1.4,1006.5
2001-09-10,12.07,75.3,0.0,1010.5
2001-09-11,12.65,80.8,0.0,1010.8
2001-09-12,13.24,72.5,1.3000001,1014.4
2001-09-13,15.71,73.1,0.0,1015.7
2001-09-14,16.92,77.1,2.4,1009.9
2001-09-15,14.059999,91.9,15.5,1009.7
2001-09-16,12.69,88.3,3.8,1008.2
2001-09-17,11.15,,16.4,1006.4
2001-09-18,12.13,86.700005,0.0,1012.8
2001-09-19,12.13,88.0,0.0,1020.9
2001-09-20,14.48,79.700005,0.0,1020.5
2001-09-21,16.19,76.3,0.0,1016.5
2001-09-22,16.22,79.4,0.0,1014.7
2001-09-23,15.839999,93.200005,12.0,1012.0
2001-09-24,18.96,86.6,2.4,1008.0
2001-09-25,17.02,83.8,0.0,1011.0
2001-09-26,14.34,89.0,0.0,1015.5
2001-09-27,12.04,77.3,0.0,1018.60004
2001-09-28,14.799999,77.6,0.0,1017.60004
2001-09-29,15.809999,78.700005,0.0,1018.3
2001-09-30,14.36,90.6,1.0,1017.3
2001-10-01,16.33,90.0,0.0,1018.2
2001-10-02,18.8,80.3,0.0,1019.10004
2001-10-03,19.07,79.4,0.0,1016.5
2001-10-04,17.029999,83.9,0.0,1013.2
2001-10-05,16.52,81.5,0.0,1015.4
2001-10-06,16.289999,84.4,0.0,1015.8
2001-10-07,17.119999,77.700005,0.0,1016.5
2001-10-08,19.75,74.9,0.0,1015.10004
2001-10-09,19.49,83.1,0.0,1016.9
2001-10-10,19.01,84.200005,0.0,1021.4
2001-10-11,17.6,67.9,0.0,1027.2001
2001-10-12,16.359999,72.6,0.0,1028.8
2001-10-13,14.94,81.9,0.0,1027.1
2001-10-14,14.66,85.0,0.0,1024.5
2001-10-15,14.75,81.8,0.0,1022.2
2001-10-16,15.32,82.0,0.0,1025.1
2001-10-17,13.929999,89.0,0.0,1026.3
2001-10-18,11.5,,0.0,1021.8
2001-10-19,12.11,,0.0,1019.9
2001-10-20,13.04,87.1,0.0,1019.10004
2001-10-21,16.1,80.3,0.0,1010.7
2001-10-22,14.99,77.6,0.0,1011.5
2001-10-23,13.91,79.4,0.0,1017.60004
2001-10-24,10.309999,70.8,0.0,1024.9
2001-10-25,9.09,65.700005,0.0,1028.3
2001-10-26,7.75,69.200005,0.0,1030.7001
2001-10-27,7.04,71.5,0.0,1028.7001
2001-10-28,7.22,82.9,1.1,1028.2001
2001-10-29,11.44,87.0,3.6000001,1023.9
2001-10-30,14.509999,80.4,0.0,1021.10004
2001-10-31,16.779999,68.6,0.0,1021.9
2001-11-01,11.86,61.4,0.0,1023.8
2001-11-02,7.31,66.9,0.0,1032.4
2001-11-03,4.91,67.700005,0.0,1034.1
2001-11-04,5.7999997,67.6,0.0,1026.6
2001-11-05,6.41,70.200005,0.0,1021.0
2001-11-06,5.8399997,84.0,0.0,1019.60004
2001-11-07,9.01,80.200005,0.0,1013.0
2001-11-08,10.13,86.700005,1.9,1001.4
2001-11-09,7.31,75.5,0.0,1002.10004
2001-11-10,4.21,70.200005,0.0,1025.0
2001-11-11,4.19,68.1,0.0,1028.7001
2001-11-12,3.6,87.3,4.0,1014.5
2001-11-13,4.48,92.9,10.2,1006.10004
2001-11-14,4.67,75.8,0.0,1013.7
2001-11-15,2.83,70.8,0.0,1034.8
2001-11-16,3.35,73.6,0.0,1031.5
2001-11-17,3.1699998,74.200005,0.0,1035.4
2001-11-18,-0.64,,0.0,1027.1
2001-11-19,0.37,,0.0,1019.60004
2001-11-20,3.73,75.700005,0.0,1021.10004
2001-11-21,5.0699997,71.1,0.0,1027.6
2001-11-22,5.23,71.1,0.0,1018.4
2001-11-23,3.3899999,73.700005,0.0,1007.5
2001-11-24,2.11,75.5,0.0,1012.4
2001-11-25,1.5799999,75.0,0.0,1011.8
2001-11-26,0.34,82.700005,0.0,1009.3
2001-11-27,-0.31,,3.1000001,1016.2
2001-11-28,0.52,,0.0,1017.7
2001-11-29,2.78,88.6,1.0,1018.9
2001-11-30,1.9599999,88.700005,0.0,1017.9
2001-12-01,0.61,84.0,0.0,1025.2001
2001-12-02,-0.17999999,89.9,0.0,1030.4
2001-12-03,-2.03,,0.0,1030.3
2001-12-04,-2.09,,0.90000004,1028.5
2001-12-05,-0.63,,0.1,1026.8
2001-12-06,0.14,,0.8,1022.9
2001-12-07,-0.69,90.3,0.0,1030.5
2001-12-08,-5.0699997,88.3,0.0,1039.4
2001-12-09,-5.42,80.6,0.0,1041.3
2001-12-10,-5.06,86.200005,0.0,1040.9
2001-12-11,-3.6399999,91.8,0.5,1032.9
2001-12-12,-2.96,93.200005,3.9,1022.8
2001-12-13,-6.3599997,87.8,1.3000001,1024.0
2001-12-14,-7.85,78.4,0.0,1035.8
2001-12-15,-7.97,82.700005,0.0,1032.5
2001-12-16,-5.83,82.9,0.0,1028.2001
2001-12-17,-6.94,80.3,0.0,1028.4
2001-12-18,-3.26,86.4,0.0,1029.0
2001-12-19,0.58,80.3,0.0,1025.8
2001-12-20,0.44,76.1,0.0,1019.10004
2001-12-21,-4.5899997,68.8,0.0,1020.5
2001-12-22,-1.27,84.700005,0.0,1007.4
2001-12-23,-1.9699999,84.1,0.0,1013.0
2001-12-24,-7.0899997,69.200005,0.0,1021.0
2001-12-25,-7.8799996,72.6,0.0,1011.10004
2001-12-26,-6.0099998,87.0,0.0,1004.4
2001-12-27,-1.4499999,83.1,0.0,1008.10004
2001-12-28,-2.58,79.3,1.4,1010.60004
2001-12-29,2.9399998,78.200005,1.0,1002.7
2001-12-30,3.6299999,72.9,0.0,1000.60004
2001-12-31,-0.84999996,74.700005,0.0,1017.0
2002-01-01,-3.6999998,67.9,0.0,1031.6
2002-01-02,-0.34,66.0,0.0,1023.5
2002-01-03,-5.6099997,59.9,0.0,1031.1
2002-01-04,-9.32,73.4,0.0,1037.5
2002-01-05,-7.5699997,69.8,0.0,1034.7001
2002-01-06,-4.02,64.700005,0.0,1030.4
2002-01-07,-1.31,73.5,0.0,1028.7001
2002-01-08,-1.1,85.200005,0.0,1034.2001
2002-01-09,-2.27,89.200005,0.0,1039.4
2002-01-10,-2.01,91.0,0.0,1039.3
2002-01-11,-3.0,92.3,0.0,1037.8
2002-01-12,-1.78,89.200005,0.0,1035.5
2002-01-13,-3.01,90.700005,0.0,1034.5
2002-01-14,-3.25,86.9,0.0,1033.1
2002-01-15,-3.3799999,87.5,0.0,1029.6
2002-01-16,-4.29,,0.0,1026.0
2002-01-17,-3.09,90.8,0.0,1028.3
2002-01-18,-1.9599999,84.200005,0.0,1026.2001
2002-01-19,-1.56,85.9,0.7,1024.1
2002-01-20,1.4599999,86.200005,0.0,1022.60004
2002-01-21,4.21,84.3,2.6000001,1015.3
2002-01-22,5.81,85.1,0.0,1015.10004
2002-01-23,3.74,85.1,0.0,1017.2
2002-01-24,5.56,80.200005,3.4,1012.0
2002-01-25,5.85,80.3,0.0,1017.7
2002-01-26,3.27,86.4,0.0,1023.60004
2002-01-27,5.2999997,86.9,0.0,1015.4
2002-01-28,9.8,79.3,0.0,1020.2
2002-01-29,11.74,53.7,0.0,1024.8
2002-01-30,9.33,62.9,0.0,1025.2001
2002-01-31,7.0699997,74.3,0.0,1020.0
2002-02-01,6.99,75.8,0.0,1026.3
2002-02-02,4.3399997,85.1,0.0,1034.5
2002-02-03,1.5,,0.0,1034.5
2002-02-04,1.16,,0.0,1026.5
2002-02-05,-0.14,,0.0,1021.10004
2002-02-06,1.54,,0.0,1011.9
2002-02-07,5.54,86.3,0.0,1017.8
2002-02-08,6.18,82.4,0.0,1022.8
2002-02-09,5.89,88.5,0.6,1018.9
2002-02-10,6.85,77.5,0.7,1009.9
2002-02-11,7.94,67.4,0.0,1015.4
2002-02-12,10.48,64.9,0.0,1013.4
2002-02-13,10.42,66.3,0.0,1013.4
2002-02-14,6.04,65.200005,0.0,1021.4
2002-02-15,2.03,52.8,0.0,1032.6
2002-02-16,2.7,49.8,0.0,1033.5
2002-02-17,3.9199998,61.8,0.0,1028.6
2002-02-18,4.71,83.4,4.3,1018.4
2002-02-19,5.95,70.700005,1.2,1017.2
2002-02-20,6.2599998,74.3,0.1,1008.4
2002-02-21,6.98,71.0,0.1,1001.4
2002-02-22,1.3,46.2,0.0,1015.9
2002-02-23,4.39,64.9,2.9,1007.2
2002-02-24,4.14,69.3,0.0,1004.60004
2002-02-25,3.55,72.0,1.5,1011.10004
2002-02-26,9.24,62.5,0.0,1010.0
2002-02-27,10.7,69.200005,0.0,1007.5
2002-02-28,8.74,71.700005,1.5,1008.5
2002-03-01,6.79,84.0,7.6,1014.7
2002-03-02,6.7799997,,5.9,1010.9
2002-03-03,5.29,68.5,0.0,1014.2
2002-03-04,4.5299997,64.1,0.0,1022.3
2002-03-05,6.5099998,65.8,0.0,1018.0
2002-03-06,9.73,66.6,0.0,1012.10004
2002-03-07,13.29,58.5,0.0,1010.5
2002-03-08,8.87,48.0,0.0,1023.3
2002-03-09,6.89,55.3,0.0,1020.60004
2002-03-10,8.09,49.0,0.0,1016.9
2002-03-11,6.94,45.3,0.0,1026.5
2002-03-12,7.71,47.600002,0.0,1023.7
2002-03-13,9.3,47.100002,0.0,1018.7
2002-03-14,11.38,45.9,0.0,1012.7
2002-03-15,11.929999,54.5,0.0,1013.0
2002-03-16,10.05,73.3,0.0,1018.2
2002-03-17,9.54,58.4,0.0,1020.5
2002-03-18,9.2,47.600002,0.0,1016.10004
2002-03-19,9.01,63.9,0.6,1007.10004
2002-03-20,8.429999,80.4,5.3,1010.7
2002-03-21,9.0,83.6,3.4,1014.60004
2002-03-22,9.34,67.9,0.0,1011.5
2002-03-23,4.5099998,62.100002,0.0,1013.2
2002-03-24,4.44,53.3,0.0,1016.7
2002-03-25,6.2999997,51.600002,0.0,1018.2
2002-03-26,6.1099997,47.9,0.0,1021.0
2002-03-27,6.6,41.8,0.0,1024.5
2002-03-28,6.3399997,46.5,0.0,1027.6
2002-03-29,8.84,46.100002,0.0,1026.5
2002-03-30,10.67,47.3,0.0,1023.7
2002-03-31,11.17,48.8,0.0,1019.60004
2002-04-01,12.389999,45.4,0.0,1017.4
2002-04-02,13.719999,50.2,0.0,1017.8
2002-04-03,12.42,37.9,0.0,1015.9
2002-04-04,8.09,47.2,0.0,1012.0
2002-04-05,7.17,43.9,0.0,1005.8
2002-04-06,4.04,39.0,0.0,1011.5
2002-04-07,3.3999999,41.7,0.0,1020.8
2002-04-08,5.7,40.600002,0.0,1021.7
2002-04-09,7.69,44.3,3.1000001,1018.8
2002-04-10,5.35,81.1,12.400001,1015.9
2002-04-11,8.37,83.200005,0.0,1016.0
2002-04-12,8.639999,79.6,3.2,1007.4
2002-04-13,12.059999,77.6,19.2,1003.2
2002-04-14,11.83,87.700005,3.8,1004.4
2002-04-15,11.509999,69.1,0.0,1010.0
2002-04-16,12.969999,54.4,0.0,1012.0
2002-04-17,14.9,53.7,0.0,1012.3
2002-04-18,14.53,62.0,3.4,1015.0
2002-04-19,14.95,73.4,0.0,1018.10004
2002-04-20,14.7,73.5,2.6000001,1021.5
2002-04-21,15.82,62.4,0.0,1026.7001
2002-04-22,15.61,67.0,1.9,1026.7001
2002-04-23,15.25,55.0,0.0,1023.4
2002-04-24,14.309999,59.2,0.0,1018.60004
2002-04-25,14.17,59.3,0.0,1018.8
2002-04-26,14.2,60.2,0.0,1013.0
2002-04-27,12.53,65.5,0.8,1009.0
2002-04-28,13.0,48.7,0.0,1014.3
2002-04-29,15.24,56.3,2.2,1011.5
2002-04-30,14.71,53.7,0.0,1016.2
2002-05-01,16.88,48.8,0.0,1015.0
2002-05-02,19.89,46.0,0.0,1012.10004
2002-05-03,21.47,51.5,0.0,1012.4
2002-05-04,23.029999,43.4,1.4,1011.5
2002-05-05,15.75,79.5,5.8,1014.3
2002-05-06,14.99,79.9,0.0,1019.60004
2002-05-07,17.67,60.7,0.0,1021.4
2002-05-08,19.27,48.600002,0.0,1019.7
2002-05-09,19.6,46.2,0.0,1016.7
2002-05-10,16.51,78.3,4.9,1014.3
2002-05-11,18.44,70.200005,0.0,1010.7
2002-05-12,18.09,72.4,0.2,1012.2
2002-05-13,18.58,71.6,0.0,1015.9
2002-05-14,19.529999,65.4,0.0,1017.7
2002-05-15,19.029999,53.2,0.0,1022.9
2002-05-16,18.52,54.7,0.0,1023.8
2002-05-17,20.539999,57.100002,0.0,1015.9
2002-05-18,21.52,55.0,0.0,1010.7
2002-05-19,20.52,46.9,0.0,1013.7
2002-05-20,18.83,49.8,0.0,1014.60004
2002-05-21,17.24,71.8,0.0,1014.5
2002-05-22,19.21,58.3,0.0,1013.2
2002-05-23,21.57,53.5,0.0,1009.0
2002-05-24,22.26,62.600002,0.0,1007.7
2002-05-25,21.46,66.8,3.1000001,1011.3
2002-05-26,22.05,72.1,0.0,1008.7
2002-05-27,20.699999,76.1,0.0,1006.60004
2002-05-28,19.439999,71.8,7.8,1004.10004
2002-05-29,17.02,77.3,0.6,1007.2
2002-05-30,18.73,58.600002,0.0,1016.4
2002-05-31,18.66,52.100002,0.0,1020.7
2002-06-01,18.35,48.7,0.0,1020.10004
2002-06-02,14.94,57.100002,0.0,1018.3
2002-06-03,16.47,71.700005,0.0,1012.60004
2002-06-04,18.31,70.700005,0.0,1011.60004
2002-06-05,19.33,65.6,4.4,1011.0
2002-06-06,18.31,78.4,2.2,1008.2
2002-06-07,18.66,63.600002,1.4,1004.0
2002-06-08,17.279999,74.700005,0.0,1007.5
2002-06-09,19.46,69.9,18.1,1007.3
2002-06-10,16.69,,12.7,1002.8
2002-06-11,18.13,65.5,0.0,1011.0
2002-06-12,19.47,58.7,0.0,1019.2
2002-06-13,21.38,61.8,0.0,1018.7
2002-06-14,23.89,60.8,0.0,1017.3
2002-06-15,24.949999,60.600002,0.0,1017.8
2002-06-16,25.18,60.4,0.0,1016.8
2002-06-17,24.029999,60.100002,0.0,1019.4
2002-06-18,24.83,55.600002,0.0,1021.3
2002-06-19,25.39,53.4,0.0,1021.3
2002-06-20,26.529999,50.600002,0.0,1020.7
2002-06-21,27.539999,51.7,0.0,1018.9
2002-06-22,26.93,54.9,0.0,1018.8
2002-06-23,27.88,54.2,0.0,1018.60004
2002-06-24,27.75,55.2,0.1,1015.5
2002-06-25,21.01,53.0,0.0,1021.10004
2002-06-26,21.24,45.4,0.0,1021.8
2002-06-27,22.519999,45.8,0.0,1016.5
2002-06-28,20.68,70.0,2.3,1010.0
2002-06-29,19.13,49.9,0.0,1016.60004
2002-06-30,19.01,50.4,0.0,1018.9
2002-07-01,21.51,46.5,0.0,1015.2
2002-07-02,24.65,47.100002,0.0,1011.2
2002-07-03,27.91,52.0,0.0,1009.60004
2002-07-04,20.6,71.4,5.0,1010.4
2002-07-05,20.46,52.9,0.0,1018.7
2002-07-06,23.369999,52.5,0.0,1014.4
2002-07-07,22.91,64.6,0.0,1014.3
2002-07-08,24.73,57.5,0.0,1016.2
2002-07-09,27.01,51.600002,0.0,1013.9
2002-07-10,28.4,49.3,0.0,1010.0
2002-07-11,26.84,51.7,0.0,1013.9
2002-07-12,26.519999,54.2,0.0,1016.10004
2002-07-13,27.099998,57.100002,1.9,1012.5
2002-07-14,23.93,70.6,1.3000001,1013.60004
2002-07-15,26.439999,63.3,0.0,1012.8
2002-07-16,26.81,65.8,1.6,1008.0
2002-07-17,25.01,66.4,6.7000003,1007.10004
2002-07-18,20.6,87.5,50.9,1007.8
2002-07-19,19.529999,84.0,0.0,1012.10004
2002-07-20,20.73,80.0,0.1,1014.5
2002-07-21,23.609999,65.5,2.8,1013.5
2002-07-22,21.35,63.600002,0.0,1013.4
2002-07-23,20.42,58.0,0.0,1015.0
2002-07-24,22.67,57.7,0.0,1010.7
2002-07-25,20.58,57.7,0.0,1010.0
2002-07-26,19.859999,54.7,0.0,1014.4
2002-07-27,22.109999,54.600002,0.0,1017.5
2002-07-28,25.039999,55.600002,0.0,1018.9
2002-07-29,26.43,56.600002,0.0,1015.4
2002-07-30,24.56,67.3,0.0,1010.5
2002-07-31,23.769999,75.1,9.400001,1008.5
2002-08-01,23.029999,79.8,0.0,1009.3
2002-08-02,24.289999,73.8,0.0,1011.4
2002-08-03,24.93,65.1,0.0,1012.60004
2002-08-04,23.05,71.3,0.2,1011.0
2002-08-05,23.119999,72.8,0.0,1010.0
2002-08-06,24.109999,62.100002,10.7,1009.2
2002-08-07,19.689999,91.200005,16.2,1005.2
2002-08-08,19.07,93.8,10.900001,1008.60004
2002-08-09,19.83,89.9,8.400001,1008.4
2002-08-10,21.55,75.9,0.0,1006.9
2002-08-11,20.85,87.3,20.4,1003.10004
2002-08-12,16.41,93.0,13.1,1001.8
2002-08-13,16.6,89.4,1.9,1006.9
2002-08-14,17.82,79.5,0.0,1011.7
2002-08-15,20.3,78.9,0.0,1011.3
2002-08-16,22.14,74.8,4.2000003,1011.7
2002-08-17,23.0,68.200005,0.0,1012.5
2002-08-18,23.609999,63.100002,0.0,1014.3
2002-08-19,22.72,63.3,0.0,1017.7
2002-08-20,20.449999,71.9,2.7,1019.2
2002-08-21,20.939999,68.8,0.0,1015.9
2002-08-22,20.56,72.200005,0.0,1015.0
2002-08-23,21.64,70.1,0.0,1017.2
2002-08-24,22.43,67.200005,0.0,1019.4
2002-08-25,22.98,61.3,0.0,1020.9
2002-08-26,23.39,55.3,0.0,1019.7
2002-08-27,22.76,63.3,0.0,1016.9
2002-08-28,21.449999,69.6,0.0,1015.60004
2002-08-29,22.18,61.8,0.0,1015.0
2002-08-30,22.439999,63.5,0.0,1016.9
2002-08-31,22.39,60.4,0.0,1016.9
2002-09-01,21.8,58.0,0.0,1017.7
2002-09-02,19.66,69.6,0.0,1022.0
2002-09-03,20.699999,61.5,0.0,1021.4
2002-09-04,22.4,56.2,0.0,1017.7
2002-09-05,21.71,66.5,0.0,1014.9
2002-09-06,20.74,74.3,0.0,1014.5
2002-09-07,21.029999,68.3,0.0,1014.3
2002-09-08,21.779999,63.100002,0.0,1014.7
2002-09-09,21.779999,61.8,0.0,1015.60004
2002-09-10,21.26,63.5,0.0,1014.3
2002-09-11,20.35,63.5,0.0,1015.8
2002-09-12,15.139999,44.0,0.0,1019.60004
2002-09-13,13.23,67.9,0.0,1020.8
2002-09-14,15.299999,59.9,0.7,1015.7
2002-09-15,13.719999,74.1,1.3000001,1010.2
2002-09-16,13.559999,68.5,0.0,1013.4
2002-09-17,13.41,68.700005,0.0,1015.5
2002-09-18,15.2699995,67.5,0.0,1015.4
2002-09-19,16.63,69.4,0.0,1015.8
2002-09-20,15.5199995,81.3,2.5,1016.4
2002-09-21,16.02,70.4,0.0,1013.8
2002-09-22,12.38,91.700005,9.400001,1008.3
2002-09-23,13.46,89.0,4.4,1004.10004
